"distance:vector SingleCell_Standalone.ue[0].cellularNic.nrChannelModel[0] ($packetLen=1000B, #0 - Multiple-UEs-0-20240120-23:12:54-148370)",,"throughput:vector SingleCell_Standalone.ue[0].app[0] ($packetLen=1000B, #0 - Multiple-UEs-0-20240120-23:12:54-148370)",
54.591,877.0563425167599655,,
54.6,877.1184775279398285,,
54.602,877.1184775279398285,,
54.604,877.1371233508598355,,
54.62,877.236633718439859,,
54.622,877.255270564519831,,
54.624,877.261491565849835,,
54.625,877.261491565849835,,
54.644,877.354846775799839,,
54.645,877.354846775799839,,
54.646,877.354846775799839,,
54.647,877.354846775799839,,
54.652,877.4171051954099285,,
54.66,877.4856477570999655,,
54.664,877.51678730602998,,
54.665,877.51678730602998,,
54.68,877.51678730602998,,
54.684,877.635250387879975,,
54.685,877.635250387879975,,
54.7,877.741326997519988,,
54.702,877.741326997519988,,
54.704,877.766297633419978,,
54.706,877.766297633419978,,
54.72,877.766297633419978,,
54.724,877.878719381449851,,
54.725,877.878719381449851,,
54.726,877.878719381449851,,
54.74,877.959967691499966,,
54.742,877.959967691499966,,
54.745,877.959967691499966,,
54.76,878.1038273019498755,,
54.762,878.1038273019498755,,
54.765,878.1413795512898985,,
54.766,878.1413795512898985,,
54.767,878.1413795512898985,,
54.772,878.1413795512898985,,
54.78,878.222776327829931,,
54.784,878.2478382521499015,,
54.785,878.2478382521499015,,
54.8,878.3668985086899255,,
54.801,878.3668985086899255,,
54.802,878.3668985086899255,,
54.82,878.4421497353298455,,
54.824,878.5174400656399,,
54.825,878.5174400656399,,
54.84,878.5927694895699435,,
54.841,878.5927694895699435,,
54.842,878.5927694895699435,,
54.86,878.7372849000698765,,
54.861,878.7372849000698765,,
54.864,878.7372849000698765,,
54.88,878.8693116823899315,,
54.882,878.8693116823899315,,
54.9,878.995186249729838,,
54.901,879.001482824420005,,
54.906,879.0329697632598685,,
54.92,879.1085684068300425,,
54.921,879.1085684068300425,,
54.927,879.1085684068300425,,
54.94,879.240966872650003,,
54.941,879.240966872650003,,
54.947,879.240966872650003,,
54.96,879.3608354228899735,,
54.961,879.3608354228899735,,
54.98,879.480815123289856,,
54.981,879.480815123289856,,
54.984,879.5060888116599905,,
54.994,879.5440015724400355,,
55,879.626184400299958,,
55.001,879.626184400299958,,
55.002,879.626184400299958,,
55.02,879.7400764122198755,,
55.021,879.7400764122198755,,
55.022,879.7400764122198755,,
55.04,879.86033950249998,,
55.041,879.86033950249998,,
55.042,879.8856892178298455,,
55.06,879.9934053040399215,,
55.062,879.9934053040399215,,
55.064,879.9934053040399215,,
55.065,879.9934053040399215,,
55.08,880.1329304989799285,,
55.082,880.1329304989799285,,
55.085,880.1329304989799285,,
55.1,880.259887131659976,,
55.101,880.266237797369964,,
55.102,880.266237797369964,,
55.12,880.3424668338998315,,
55.121,880.3424668338998315,,
55.14,880.507770969790039,,
55.141,880.507770969790039,,
55.142,880.5268473810599485,,
55.16,880.6159398468298575,,
55.162,880.6477713889298665,,
55.18,880.71145468625991,,
55.181,880.71145468625991,,
55.2,880.896288606939831,,
55.201,880.896288606939831,,
55.202,880.896288606939831,,
55.22,881.0047448274799505,,
55.221,881.0047448274799505,,
55.226,881.049425884869831,,
55.227,881.049425884869831,,
55.232,881.1005060993199955,,
55.24,881.1005060993199955,,
55.241,881.1005060993199955,,
55.26,881.2538500661598825,,
55.261,881.2538500661598825,,
55.262,881.2538500661598825,,
55.28,881.3305801504900475,,
55.282,881.41376172595005,,
55.288,881.4457478746799075,,
55.3,881.535382981249991,,
55.301,881.535382981249991,,
55.302,881.535382981249991,,
55.32,881.6378875912298515,,
55.321,881.6378875912298515,,
55.34,881.7853837239299505,,
55.341,881.7853837239299505,,
55.342,881.7853837239299505,,
55.346,881.7853837239299505,,
55.36,881.836685934830026,,
55.361,881.836685934830026,,
55.362,881.9329713006500215,,
55.367,881.952235619659856,,
55.368,881.952235619659856,,
55.38,882.035750275849975,,
55.385,882.035750275849975,,
55.386,882.035750275849975,,
55.4,882.177164401980004,,
55.404,882.177164401980004,,
55.405,882.177164401980004,,
55.406,882.177164401980004,,
55.408,882.2221895799400475,,
55.42,882.2221895799400475,,
55.425,882.3122930440299535,,
55.426,882.3122930440299535,,
55.427,882.3122930440299535,,
55.44,882.4217470680398455,,
55.445,882.4603979737198605,,
55.446,882.4603979737198605,,
55.447,882.4603979737198605,,
55.46,882.5506519375198855,,
55.462,882.5506519375198855,,
55.464,882.5506519375198855,,
55.465,882.5506519375198855,,
55.47,882.6086583044500425,,
55.471,882.6086583044500425,,
55.48,882.6731634967400135,,
55.482,882.6731634967400135,,
55.485,882.72478692286995,,
55.486,882.72478692286995,,
55.488,882.72478692286995,,
55.5,882.8216270089599185,,
55.502,882.8216270089599185,,
55.505,882.8216270089599185,,
55.506,882.8216270089599185,,
55.511,882.873299669069861,,
55.512,882.873299669069861,,
55.52,882.873299669069861,,
55.525,882.9831609086099855,,
55.526,882.9831609086099855,,
55.534,882.9831609086099855,,
55.535,882.9831609086099855,,
55.54,883.0801614698100315,,
55.545,883.0930994224599965,,
55.546,883.0930994224599965,,
55.56,883.1966496258098655,,
55.564,883.1966496258098655,,
55.565,883.1966496258098655,,
55.566,883.1966496258098655,,
55.57,883.1966496258098655,,
55.58,883.300265502010004,,
55.582,883.345610916419898,,
55.584,883.365043327170039,,
55.586,883.365043327170039,,
55.604,883.4687649346499215,,
55.605,883.4947060152398955,,
55.606,883.4947060152398955,,
55.607,883.5141646283798285,,
55.611,883.5141646283798285,,
55.612,883.5141646283798285,,
55.613,883.5141646283798285,,
55.62,883.572554879919831,,
55.624,883.572554879919831,,
55.625,883.572554879919831,,
55.64,883.6894002233698265,,
55.641,883.6894002233698265,,
55.642,883.73487154598001,,
55.66,883.819343254619976,,
55.662,883.819343254619976,,
55.664,883.884334501600048,,
55.68,883.9493683406699315,,
55.684,884.0014102361199065,,
55.685,884.0014102361199065,,
55.7,884.1185723044100065,,
55.702,884.1185723044100065,,
55.703,884.1185723044100065,,
55.705,884.1185723044100065,,
55.706,884.1185723044100065,,
55.707,884.1185723044100065,,
55.713,884.196728296190028,,
55.72,884.2423370000399225,,
55.721,884.2423370000399225,,
55.74,884.372739259129955,,
55.744,884.3857635633198675,,
55.745,884.3857635633198675,,
55.76,884.4706015695398915,,
55.765,884.529318926229959,,
55.766,884.529318926229959,,
55.772,884.529318926229959,,
55.78,884.6142076109299505,,
55.782,884.6142076109299505,,
55.784,884.6664691386799825,,
55.785,884.6664691386799825,,
55.79,884.6664691386799825,,
55.792,884.6664691386799825,,
55.8,884.771043236620013,,
55.804,884.784119783169895,,
55.805,884.784119783169895,,
55.806,884.784119783169895,,
55.811,884.829896067089973,,
55.82,884.829896067089973,,
55.824,884.9084257844399385,,
55.825,884.9084257844399385,,
55.84,884.9476662923500465,,
55.845,885.0524231835800005,,
55.846,885.0524231835800005,,
55.847,885.0524231835800005,,
55.858,885.1375882081999825,,
55.86,885.1375882081999825,,
55.861,885.1375882081999825,,
55.862,885.1375882081999825,,
55.88,885.262140856669926,,
55.882,885.3014931732998285,,
55.885,885.3014931732998285,,
55.886,885.3014931732998285,,
55.9,885.4261718429299855,,
55.901,885.4261718429299855,,
55.902,885.4261718429299855,,
55.908,885.4524321834498975,,
55.92,885.5509721417799905,,
55.921,885.5509721417799905,,
55.922,885.5706562109098715,,
55.924,885.5706562109098715,,
55.926,885.5706562109098715,,
55.927,885.5706562109098715,,
55.94,885.649522390629951,,
55.941,885.649522390629951,,
55.942,885.649522390629951,,
55.946,885.708692777760004,,
55.948,885.708692777760004,,
55.96,885.8139559237699785,,
55.961,885.8139559237699785,,
55.962,885.8139559237699785,,
55.967,885.8139559237699785,,
55.98,885.9390392829100155,,
55.981,885.9390392829100155,,
56,886.083952228490031,,
56.001,886.083952228490031,,
56.002,886.083952228490031,,
56.02,886.20265986482991,,
56.021,886.20265986482991,,
56.022,886.2224481424100265,,
56.04,886.34780555922998,,
56.041,886.34780555922998,,
56.042,886.34780555922998,,
56.06,886.44685962360995,,
56.061,886.44685962360995,,
56.067,886.5261456866799075,,
56.08,886.5856352006999235,,
56.081,886.5856352006999235,,
56.082,886.5856352006999235,,
56.1,886.7443784920599185,,
56.101,886.7443784920599185,,
56.102,886.7443784920599185,,
56.12,886.8304279380699855,,
56.121,886.8304279380699855,,
56.122,886.890026760349881,,
56.126,886.890026760349881,,
56.127,886.890026760349881,,
56.14,886.982778520469989,,
56.145,886.982778520469989,,
56.147,887.055691174570026,,
56.148,887.055691174570026,,
56.16,887.135268644749883,,
56.161,887.135268644749883,,
56.18,887.2679821241399605,,
56.182,887.2812592705199655,,
56.186,887.2812592705199655,,
56.188,887.2812592705199655,,
56.192,887.3543024158898315,,
56.194,887.3543024158898315,,
56.2,887.407444726319906,,
56.202,887.407444726319906,,
56.204,887.43402220347002,,
56.205,887.43402220347002,,
56.22,887.5071582017499135,,
56.221,887.5071582017499135,,
56.222,887.5071582017499135,,
56.24,887.6667548450300235,,
56.241,887.6667548450300235,,
56.246,887.7133400681898315,,
56.247,887.7133400681898315,,
56.248,887.7133400681898315,,
56.26,887.79990386493,,
56.267,887.79990386493,,
56.268,887.79990386493,,
56.278,887.9064733257798665,,
56.28,887.9064733257798665,,
56.282,887.9531248369798925,,
56.285,887.9531248369798925,,
56.286,887.9531248369798925,,
56.287,887.9531248369798925,,
56.29,887.9531248369798925,,
56.292,888.019792200699836,,
56.3,888.0731450179798655,,
56.302,888.0731450179798655,,
56.304,888.093156661049985,,
56.305,888.093156661049985,,
56.311,888.093156661049985,,
56.32,888.199925365199985,,
56.322,888.199925365199985,,
56.326,888.199925365199985,,
56.327,888.199925365199985,,
56.328,888.2600123167399015,,
56.34,888.320120542779929,,
56.341,888.320120542779929,,
56.342,888.320120542779929,,
56.344,888.360204510499894,,
56.346,888.360204510499894,,
56.347,888.360204510499894,,
56.352,888.360204510499894,,
56.36,888.4404008010499155,,
56.361,888.4404008010499155,,
56.365,888.500572824649905,,
56.366,888.500572824649905,,
56.381,888.607597795240051,,
56.382,888.607597795240051,,
56.385,888.627672454639875,,
56.388,888.627672454639875,,
56.392,888.6745225075899235,,
56.4,888.7414734480098535,,
56.401,888.7414734480098535,,
56.402,888.7414734480098535,,
56.406,888.7414734480098535,,
56.42,888.835248816479858,,
56.421,888.835248816479858,,
56.427,888.895560114269981,,
56.433,888.895560114269981,,
56.44,888.989419882719855,,
56.441,888.989419882719855,,
56.442,888.989419882719855,,
56.46,889.1303322759099465,,
56.461,889.1303322759099465,,
56.462,889.1303322759099465,,
56.466,889.1303322759099465,,
56.467,889.1303322759099465,,
56.48,889.2780244705500065,,
56.482,889.2780244705500065,,
56.485,889.2780244705500065,,
56.486,889.2780244705500065,,
56.5,889.412424091869976,,
56.501,889.412424091869976,,
56.518,889.5334732293299535,,
56.519,889.5334732293299535,,
56.52,889.5334732293299535,,
56.521,889.5536563244399955,,
56.522,889.5536563244399955,,
56.526,889.573841773079945,,
56.527,889.573841773079945,,
56.528,889.573841773079945,,
56.54,889.641143597589913,,
56.542,889.688296975419913,,
56.544,889.688296975419913,,
56.55,889.7219402947998755,,
56.561,889.782562516360028,,
56.564,889.8432059033898405,,
56.565,889.8432059033898405,,
56.58,889.924096669339858,,
56.581,889.924096669339858,,
56.582,889.924096669339858,,
56.586,889.991534370919906,,
56.587,889.991534370919906,,
56.59,890.0117707734598265,,
56.6,890.085991019629998,,
56.601,890.085991019629998,,
56.602,890.085991019629998,,
56.606,890.085991019629998,,
56.607,890.1332385310699885,,
56.62,890.2007571599199285,,
56.621,890.2007571599199285,,
56.622,890.2007571599199285,,
56.625,890.2480357260299075,,
56.626,890.2480357260299075,,
56.64,890.3291144371298705,,
56.641,890.3291144371298705,,
56.642,890.3291144371298705,,
56.65,890.3831877775198755,,
56.651,890.3831877775198755,,
56.66,890.484646938680039,,
56.661,890.484646938680039,,
56.662,890.484646938680039,,
56.667,890.484646938680039,,
56.673,890.565808499090051,,
56.68,890.565808499090051,,
56.681,890.626724298060023,,
56.7,890.762168296239904,,
56.701,890.762168296239904,,
56.702,890.762168296239904,,
56.707,890.7824938823398465,,
56.71,890.7824938823398465,,
56.711,890.7824938823398465,,
56.72,890.8638463876100075,,
56.721,890.8638463876100075,,
56.722,890.8638463876100075,,
56.74,891.026583686659931,,
56.741,891.026583686659931,,
56.742,891.046939729749963,,
56.744,891.046939729749963,,
56.745,891.046939729749963,,
56.746,891.046939729749963,,
56.747,891.046939729749963,,
56.753,891.1148101182400265,,
56.76,891.1148101182400265,,
56.764,891.1827065199099665,,
56.765,891.1827065199099665,,
56.766,891.1827065199099665,,
56.78,891.264243315859854,,
56.781,891.264243315859854,,
56.787,891.318577339029841,,
56.788,891.318577339029841,,
56.79,891.318577339029841,,
56.8,891.440949981679975,,
56.801,891.440949981679975,,
56.802,891.440949981679975,,
56.804,891.468155336729976,,
56.82,891.563421302119873,,
56.821,891.583824469459838,,
56.822,891.583824469459838,,
56.836,891.685947803039878,,
56.84,891.685947803039878,,
56.841,891.685947803039878,,
56.847,891.685947803039878,,
56.86,891.849466636339909,,
56.864,891.863099953649903,,
56.865,891.863099953649903,,
56.866,891.863099953649903,,
56.867,891.863099953649903,,
56.868,891.863099953649903,,
56.873,891.931282107879948,,
56.874,891.931282107879948,,
56.88,891.9858465096499435,,
56.881,891.9858465096499435,,
56.9,892.1223301311699705,,
56.901,892.1223301311699705,,
56.902,892.135984197640025,,
56.906,892.1428116197298515,,
56.92,892.22476090343002,,
56.921,892.22476090343002,,
56.922,892.22476090343002,,
56.94,892.3887714186098455,,
56.941,892.3887714186098455,,
56.942,892.3887714186098455,,
56.96,892.525587794069904,,
56.961,892.525587794069904,,
56.962,892.525587794069904,,
56.964,892.525587794069904,,
56.967,892.525587794069904,,
56.968,892.525587794069904,,
56.98,892.6624807759199,,
56.985,892.6624807759199,,
56.986,892.6624807759199,,
56.987,892.6624807759199,,
56.993,892.751489717859836,,
56.998,892.7720426818000285,,
57,892.8063027953398855,,
57.001,892.8063027953398855,,
57.022,892.9297197748699065,,
57.025,892.9297197748699065,,
57.026,892.9845596073598665,,
57.027,892.9845596073598665,,
57.04,893.0668909267599215,,
57.041,893.0668909267599215,,
57.042,893.0668909267599215,,
57.06,893.2179283243099215,,
57.064,893.224823366179859,,
57.065,893.224823366179859,,
57.07,893.2591420415899355,,
57.08,893.3553435364799465,,
57.081,893.3553435364799465,,
57.082,893.3553435364799465,,
57.086,893.3553435364799465,,
57.092,893.4034632611399015,,
57.101,893.4928620204600485,,
57.102,893.4928620204600485,,
57.104,893.4928620204600485,,
57.105,893.4928620204600485,,
57.12,893.616731222719861,,
57.122,893.616731222719861,,
57.125,893.664905278779995,,
57.126,893.664905278779995,,
57.131,893.699333276769944,,
57.14,893.761319919189869,,
57.141,893.761319919189869,,
57.16,893.88535585185991,,
57.161,893.88535585185991,,
57.162,893.88535585185991,,
57.165,893.88535585185991,,
57.172,893.9474051334200315,,
57.178,893.9474051334200315,,
57.18,894.0301843149500175,,
57.181,894.0301843149500175,,
57.182,894.0301843149500175,,
57.19,894.0301843149500175,,
57.2,894.1820018485798265,,
57.201,894.1820018485798265,,
57.202,894.1820018485798265,,
57.206,894.1820018485798265,,
57.22,894.2786895925598825,,
57.221,894.2786895925598825,,
57.222,894.333958335689883,,
57.227,894.340868408550019,,
57.228,894.340868408550019,,
57.24,894.4445776353400075,,
57.241,894.465293717149958,,
57.26,894.596721954879964,,
57.261,894.596721954879964,,
57.266,894.596721954879964,,
57.267,894.596721954879964,,
57.281,894.665931994579975,,
57.282,894.7490179718399725,,
57.284,894.762869232650014,,
57.285,894.762869232650014,,
57.286,894.762869232650014,,
57.291,894.790574837770005,,
57.3,894.8737163177599975,,
57.301,894.8737163177599975,,
57.302,894.8875768275099705,,
57.31,894.943029140280029,,
57.32,894.9777225182299355,,
57.321,894.9777225182299355,,
57.322,894.9777225182299355,,
57.34,895.13726900538995,,
57.341,895.158062064969951,,
57.342,895.158062064969951,,
57.348,895.2066520238699905,,
57.36,895.2899783453699415,,
57.361,895.2899783453699415,,
57.362,895.2899783453699415,,
57.367,895.2899783453699415,,
57.38,895.415045775019958,,
57.381,895.415045775019958,,
57.382,895.415045775019958,,
57.386,895.4706454105098565,,
57.388,895.4706454105098565,,
57.404,895.567999462229861,,
57.405,895.6027809401200515,,
57.406,895.609738004440029,,
57.407,895.609738004440029,,
57.42,895.7002242852099675,,
57.421,895.7002242852099675,,
57.422,895.7002242852099675,,
57.44,895.832526782539841,,
57.441,895.832526782539841,,
57.445,895.874296264149959,,
57.448,895.874296264149959,,
57.449,895.909134089389904,,
57.46,895.9718583009298505,,
57.461,895.9718583009298505,,
57.467,896.0276305586098685,,
57.48,896.1252714126899235,,
57.481,896.1252714126899235,,
57.482,896.1252714126899235,,
57.5,896.2648453125898385,,
57.501,896.2648453125898385,,
57.502,896.2648453125898385,,
57.506,896.2648453125898385,,
57.507,896.2648453125898385,,
57.52,896.404521481809976,,
57.521,896.404521481809976,,
57.522,896.404521481809976,,
57.527,896.4534322933300215,,
57.54,896.537308526009835,,
57.541,896.537308526009835,,
57.542,896.537308526009835,,
57.56,896.6841804370599185,,
57.561,896.6841804370599185,,
57.565,896.6841804370599185,,
57.566,896.6841804370599185,,
57.567,896.6841804370599185,,
57.571,896.6841804370599185,,
57.582,896.775157571999894,,
57.584,896.852171916459835,,
